"ID	trksegID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Temperature	Depth	wtemp	hr	cad				"
"921	1	-22.713.286.494.836.200	-47.628.620.155.155.600	5.399.176.025.390.620	2025-04-25T13:24:06Z																								"
"922	1	-22.713.360.590.860.200	-47.628.492.247.313.200	538.956.298.828.125	2025-04-25T13:24:11Z																								"
"923	1	-22.713.460.251.688.900	-47.628.602.553.158.900	538.956.298.828.125	2025-04-25T13:24:16Z																								"
"924	1	-22.713.333.433.493.900	-47.628.684.947.267.100	5.384.757.080.078.120	2025-04-25T13:24:21Z																								"
"925	1	-22.713.302.588.090.300	-47.628.529.714.420.400	5.379.949.951.171.870	2025-04-25T13:24:26Z																								"
"926	1	-22.713.446.086.272.500	-47.628.527.199.849.400	5.384.757.080.078.120	2025-04-25T13:24:31Z																								"
"927	1	-22.713.406.188.413.500	-4.762.867.690.064.010	5.379.949.951.171.870	2025-04-25T13:24:36Z																								"
"928	1	-22.713.279.370.218.500	-47.628.590.734.675.500	5.384.757.080.078.120	2025-04-25T13:24:41Z																								"
"929	1	-2.271.338.464.692.230	-47.628.488.894.551.900	5.379.949.951.171.870	2025-04-25T13:24:46Z																								"
"930	1	-2.271.345.354.616.640	-47.628.633.650.019.700	5.384.757.080.078.120	2025-04-25T13:24:51Z																								"
"931	1	-2.271.331.231.109.790	-47.628.655.945.882.200	5.384.757.080.078.120	2025-04-25T13:24:56Z																								"
"932	1	-22.713.318.597.525.300	-47.628.500.713.035.400	5.379.949.951.171.870	2025-04-25T13:25:01Z																								"
"933	1	-22.713.457.653.298.900	-47.628.549.495.711.900	5.384.757.080.078.120	2025-04-25T13:25:06Z																								"
"934	1	-22.713.371.487.334.300	-47.628.683.019.429.400	538.956.298.828.125	2025-04-25T13:25:11Z																								"
"935	1	-22.713.281.968.608.400	-47.628.551.758.825.700	5.394.368.896.484.370	2025-04-25T13:25:16Z																								"
"936	1	-22.713.416.330.516.300	-47.628.490.487.113.500	538.956.298.828.125	2025-04-25T13:25:21Z																								"
"937	1	-22.713.432.339.951.300	-47.628.654.269.501.500	5.394.368.896.484.370	2025-04-25T13:25:26Z																								"
"938	1	-22.713.289.009.407.100	-47.628.636.416.047.800	5.399.176.025.390.620	2025-04-25T13:25:31Z																								"
"939	1	-22.713.346.006.348.700	-4.762.848.537.415.260	5.399.176.025.390.620	2025-04-25T13:25:36Z																								"
"940	1	-22.713.457.066.565.700	-47.628.583.442.419.700	5.403.983.154.296.870	2025-04-25T13:25:41Z																								"
"941	1	-22.713.339.887.559.400	-47.628.671.703.860.100	5.403.983.154.296.870	2025-04-25T13:25:46Z																								"
"942	1	-22.713.291.523.978.100	-47.628.526.613.116.200	5.403.983.154.296.870	2025-04-25T13:25:51Z																								"
"943	1	-22.713.431.166.484.900	-476.285.195.723.176	5.399.176.025.390.620	2025-04-25T13:25:56Z																								"
"944	1	-22.713.408.451.527.300	-47.628.678.074.106.500	5.394.368.896.484.370	2025-04-25T13:26:01Z																								"
"945	1	-22.713.277.777.656.900	-47.628.597.775.474.100	538.956.298.828.125	2025-04-25T13:26:06Z																								"
"946	1	-22.713.367.212.563.700	-47.628.483.697.772.000	538.956.298.828.125	2025-04-25T13:26:11Z																								"
"947	1	-22.713.443.906.977.700	-47.628.615.042.194.700	538.956.298.828.125	2025-04-25T13:26:16Z																								"
"948	1	-22.713.308.623.060.500	-47.628.664.746.880.500	538.956.298.828.125	2025-04-25T13:26:21Z																								"
"949	1	-22.713.315.077.126.000	-47.628.510.436.043.100	538.956.298.828.125	2025-04-25T13:26:26Z																								"
"950	1	-22.713.454.551.994.800	-47.628.550.166.264.100	538.956.298.828.125	2025-04-25T13:26:31Z																								"
"951	1	-22.713.382.048.532.300	-47.628.687.545.657.100	538.956.298.828.125	2025-04-25T13:26:36Z																								"
"952	1	-22.713.277.358.561.700	-47.628.569.025.546.300	538.956.298.828.125	2025-04-25T13:26:41Z																								"
"953	1	-22.713.406.439.870.500	-4.762.848.436.832.420	538.956.298.828.125	2025-04-25T13:26:46Z																								"
"954	1	-22.713.443.823.158.700	-47.628.633.230.924.600	5.399.176.025.390.620	2025-04-25T13:26:51Z																								"
"955	1	-22.713.293.116.539.700	-47.628.632.392.734.200	5.399.176.025.390.620	2025-04-25T13:26:56Z																								"
"956	1	-22.713.340.306.654.500	-47.628.489.146.009.000	5.394.368.896.484.370	2025-04-25T13:27:01Z																								"
"957	1	-22.713.461.006.060.200	-47.628.578.748.553.900	5.394.368.896.484.370	2025-04-25T13:27:06Z																								"
"958	1	-22.713.349.862.024.100	-47.628.686.539.828.700	538.956.298.828.125	2025-04-25T13:27:11Z																								"
"959	1	-22.713.286.662.474.200	-4.762.853.910.215.190	5.399.176.025.390.620	2025-04-25T13:27:16Z																								"
"960	1	-22.713.429.573.923.300	-47.628.511.022.776.300	5.394.368.896.484.370	2025-04-25T13:27:21Z																								"
"961	1	-22.713.424.544.781.400	-47.628.658.125.177.000	5.394.368.896.484.370	2025-04-25T13:27:26Z																								"
"962	1	-22.713.297.139.853.200	-47.628.647.396.340.900	5.394.368.896.484.370	2025-04-25T13:27:31Z																								"
"963	1	-22.713.291.943.073.200	-47.628.521.081.060.100	5.394.368.896.484.370	2025-04-25T13:27:36Z																								"
"964	1	-2.271.338.707.767.420	-47.628.474.729.135.600	5.399.176.025.390.620	2025-04-25T13:27:41Z																								"
"965	1	-22.713.447.259.739.000	-47.628.542.203.456.100	5.394.368.896.484.370	2025-04-25T13:27:46Z																								"
"966	1	-22.713.441.895.321.000	-47.628.622.418.269.500	5.399.176.025.390.620	2025-04-25T13:27:51Z																								"
"967	1	-22.713.403.422.385.400	-47.628.668.351.098.800	5.399.176.025.390.620	2025-04-25T13:27:56Z																								"
"968	1	-22.713.338.294.997.800	-47.628.663.657.233.100	54.087.890.625	2025-04-25T13:28:01Z																								"
"969	1	-22.713.291.607.797.100	-47.628.627.615.049.400	54.087.890.625	2025-04-25T13:28:06Z																								"
"970	1	-22.713.272.329.419.800	-47.628.578.748.553.900	5.413.594.970.703.120	2025-04-25T13:28:11Z																								"
"971	1	-22.713.271.491.229.500	-47.628.540.778.532.600	5.399.176.025.390.620	2025-04-25T13:28:16Z																								"
"972	1	-22.713.287.752.121.600	-47.628.510.519.862.100	5.399.176.025.390.620	2025-04-25T13:28:21Z																								"
"973	1	-22.713.313.065.469.200	-4.762.849.417.515.090	5.403.983.154.296.870	2025-04-25T13:28:26Z																								"
"974	1	-22.713.345.251.977.400	-47.628.487.134.352.300	5.403.983.154.296.870	2025-04-25T13:28:31Z																								"
"975	1	-22.713.374.588.638.500	-47.628.485.625.609.700	5.403.983.154.296.870	2025-04-25T13:28:36Z																								"
"976	1	-227.134.027.518.332	-47.628.504.149.615.700	5.403.983.154.296.870	2025-04-25T13:28:41Z																								"
"977	1	-22.713.425.550.609.800	-47.628.536.922.857.100	5.399.176.025.390.620	2025-04-25T13:28:46Z																								"
"978	1	-22.713.434.351.608.100	-4.762.856.550.514.690	5.399.176.025.390.620	2025-04-25T13:28:51Z																								"
"979	1	-22.713.446.840.643.800	-47.628.594.255.074.800	5.394.368.896.484.370	2025-04-25T13:28:56Z																								"
"980	1	-22.713.438.794.016.800	-47.628.629.291.430.100	5.399.176.025.390.620	2025-04-25T13:29:01Z																								"
"981	1	-22.713.422.616.943.700	-47.628.647.647.798.000	5.399.176.025.390.620	2025-04-25T13:29:06Z																								"
"982	1	-22.713.395.627.215.500	-47.628.673.296.421.700	5.403.983.154.296.870	2025-04-25T13:29:11Z																								"
"983	1	-2.271.336.511.708.790	-47.628.681.510.686.800	5.399.176.025.390.620	2025-04-25T13:29:16Z																								"
"984	1	-22.713.338.881.731.000	-47.628.682.516.515.200	5.399.176.025.390.620	2025-04-25T13:29:21Z																								"
"985	1	-22.713.332.762.941.700	-47.628.687.964.752.300	5.399.176.025.390.620	2025-04-25T13:29:26Z																								"
"986	1	-22.713.332.762.941.700	-47.628.687.880.933.200	5.399.176.025.390.620	2025-04-25T13:29:31Z																								"
"987	1	-22.713.332.511.484.600	-4.762.868.762.947.610	5.399.176.025.390.620	2025-04-25T13:29:36Z																								"
"988	1	-22.713.332.930.579.700	-47.628.687.797.114.200	5.399.176.025.390.620	2025-04-25T13:29:41Z																								"
"989	1	-22.713.333.014.398.800	-4.762.868.762.947.610	5.399.176.025.390.620	2025-04-25T13:29:46Z																								"
"990	1	-22.713.333.014.398.800	-4.762.868.762.947.610	5.399.176.025.390.620	2025-04-25T13:29:50Z																								"
"991	1	-22.713.333.014.398.800	-4.762.868.762.947.610	5.399.176.025.390.620	2025-04-25T13:29:56Z																								"
"992	1	-22.713.333.182.036.800	-4.762.868.762.947.610	5.399.176.025.390.620	2025-04-25T13:30:01Z																								"
"993	1	-22.713.333.265.855.900	-47.628.687.964.752.300	5.399.176.025.390.620	2025-04-25T13:30:06Z																								"
"994	1	-22.713.332.679.122.600	-47.628.690.227.866.100	5.403.983.154.296.870	2025-04-25T13:30:11Z																								"
"995	1	-22.713.332.427.665.500	-47.628.687.378.019.000	5.403.983.154.296.870	2025-04-25T13:30:16Z																								"
"996	1	-22.713.331.505.656.200	-47.628.684.863.448.100	5.403.983.154.296.870	2025-04-25T13:30:21Z																								"
"997	1	-22.713.326.225.057.200	-47.628.689.557.313.900	5.403.983.154.296.870	2025-04-25T13:30:26Z																								"
"998	1	-22.713.284.064.084.200	-47.628.692.826.256.100	54.087.890.625	2025-04-25T13:30:31Z																								"
"999	1	-22.713.280.627.503.900	-47.628.687.797.114.200	5.418.402.099.609.370	2025-04-25T13:30:36Z																								"
"1000	1	-22.713.274.676.352.700	-47.628.691.401.332.600	54.087.890.625	2025-04-25T13:30:41Z																								"
"1001	1	-22.713.282.722.979.700	-47.628.688.551.485.500	5.413.594.970.703.120	2025-04-25T13:30:46Z																								"
"1002	1	-22.713.285.572.826.800	-4.762.868.276.797.230	5.413.594.970.703.120	2025-04-25T13:30:51Z																								"
"1003	1	-22.713.285.069.912.600	-47.628.681.175.410.700	54.087.890.625	2025-04-25T13:30:56Z																								"
"1004	1	-22.713.284.902.274.600	-47.628.683.103.248.400	54.087.890.625	2025-04-25T13:31:01Z																								"
"1005	1	-22.713.284.902.274.600	-47.628.682.432.696.200	54.087.890.625	2025-04-25T13:31:06Z																								"
"1006	1	-22.713.284.734.636.500	-47.628.681.929.782.000	54.087.890.625	2025-04-25T13:31:11Z																								"
"1007	1	-22.713.284.734.636.500	-47.628.682.097.420.000	54.087.890.625	2025-04-25T13:31:16Z																								"
"1008	1	-22.713.284.734.636.500	-4.762.868.226.505.810	54.087.890.625	2025-04-25T13:31:21Z																								"
"1009	1	-22.713.284.734.636.500	-47.628.682.348.877.100	54.087.890.625	2025-04-25T13:31:26Z																								"
"1010	1	-22.713.284.734.636.500	-47.628.682.516.515.200	54.087.890.625	2025-04-25T13:31:31Z																								"
"1011	1	-22.713.284.902.274.600	-47.628.682.600.334.200	54.087.890.625	2025-04-25T13:31:36Z																								"
"1012	1	-22.713.284.818.455.500	-47.628.682.935.610.400	54.087.890.625	2025-04-25T13:31:41Z																								"
"1013	1	-22.713.284.818.455.500	-4.762.868.327.088.650	54.087.890.625	2025-04-25T13:31:46Z																								"
"1014	1	-22.713.284.818.455.500	-47.628.683.522.343.600	54.087.890.625	2025-04-25T13:31:51Z																								"
"1015	1	-22.713.284.902.274.600	-47.628.683.522.343.600	54.087.890.625	2025-04-25T13:31:56Z																								"
"1016	1	-22.713.285.069.912.600	-47.628.683.689.981.600	54.087.890.625	2025-04-25T13:32:01Z																								"
"1017	1	-22.713.285.321.369.700	-47.628.683.773.800.700	54.087.890.625	2025-04-25T13:32:06Z																								"
"1018	1	-22.713.285.321.369.700	-47.628.683.857.619.700	54.087.890.625	2025-04-25T13:32:11Z																								"
"1019	1	-22.713.285.321.369.700	-47.628.683.857.619.700	54.087.890.625	2025-04-25T13:32:16Z																								"
"1020	1	-22.713.285.321.369.700	-47.628.684.109.076.800	54.087.890.625	2025-04-25T13:32:21Z																								"
"1021	1	-22.713.285.237.550.700	-47.628.684.192.895.800	54.087.890.625	2025-04-25T13:32:26Z																								"
"1022	1	-22.713.285.237.550.700	-47.628.684.360.533.900	54.087.890.625	2025-04-25T13:32:31Z																								"
"1023	1	-22.713.285.153.731.700	-47.628.684.611.991.000	54.087.890.625	2025-04-25T13:32:36Z																								"
"1024	1	-22.713.285.153.731.700	-47.628.684.863.448.100	54.087.890.625	2025-04-25T13:32:41Z																								"
"1025	1	-22.713.285.069.912.600	-47.628.684.863.448.100	54.087.890.625	2025-04-25T13:32:46Z																								"
"1026	1	-22.713.285.069.912.600	-47.628.685.031.086.200	54.087.890.625	2025-04-25T13:32:51Z																								"
"1027	1	-22.713.285.069.912.600	-47.628.684.779.629.100	54.087.890.625	2025-04-25T13:32:56Z																								"
"1028	1	-22.713.285.153.731.700	-47.628.684.611.991.000	54.087.890.625	2025-04-25T13:33:01Z																								"
"1029	1	-22.713.285.405.188.700	-47.628.684.360.533.900	54.087.890.625	2025-04-25T13:33:06Z																								"
"1030	1	-22.713.285.489.007.800	-47.628.684.192.895.800	54.087.890.625	2025-04-25T13:33:11Z																								"
"1031	1	-22.713.285.740.464.900	-47.628.684.444.352.900	54.087.890.625	2025-04-25T13:33:16Z																								"
"1032	1	-22.713.285.908.102.900	-47.628.684.611.991.000	54.087.890.625	2025-04-25T13:33:21Z																								"
"1033	1	-22.713.286.159.560.000	-4.762.868.469.581.000	54.087.890.625	2025-04-25T13:33:26Z																								"
"1034	1	-22.713.286.243.379.100	-47.628.684.863.448.100	54.087.890.625	2025-04-25T13:33:31Z																								"
"1035	1	-22.713.286.243.379.100	-47.628.684.863.448.100	54.087.890.625	2025-04-25T13:33:36Z																								"
"1036	1	-22.713.286.243.379.100	-47.628.685.031.086.200	54.087.890.625	2025-04-25T13:33:41Z																								"
"1037	1	-22.713.286.243.379.100	-47.628.684.611.991.000	54.087.890.625	2025-04-25T13:33:46Z																								"
"1038	1	-22.713.286.243.379.100	-47.628.684.276.714.900	54.087.890.625	2025-04-25T13:33:51Z																								"
"1039	1	-22.713.286.159.560.000	-47.628.684.109.076.800	54.087.890.625	2025-04-25T13:33:56Z																								"
"1040	1	-22.713.286.243.379.100	-47.628.683.606.162.600	54.087.890.625	2025-04-25T13:34:01Z																								"
"1041	1	-22.713.286.411.017.100	-47.628.683.354.705.500	54.087.890.625	2025-04-25T13:34:06Z																								"
"1042	1	-22.713.286.411.017.100	-47.628.683.019.429.400	54.087.890.625	2025-04-25T13:34:11Z																								"
"1043	1	-22.713.286.327.198.100	-47.628.682.935.610.400	54.087.890.625	2025-04-25T13:34:16Z																								"
"1044	1	-22.713.286.243.379.100	-47.628.682.851.791.300	54.087.890.625	2025-04-25T13:34:21Z																								"
"1045	1	-22.713.286.243.379.100	-47.628.682.684.153.300	5.403.983.154.296.870	2025-04-25T13:34:26Z																								"
"1046	1	-22.713.286.327.198.100	-47.628.682.432.696.200	5.403.983.154.296.870	2025-04-25T13:34:31Z																								"
"1047	1	-22.713.286.243.379.100	-4.762.868.276.797.230	5.403.983.154.296.870	2025-04-25T13:34:36Z																								"
"1048	1	-22.713.286.159.560.000	-47.628.683.103.248.400	5.403.983.154.296.870	2025-04-25T13:34:41Z																								"
"1049	1	-22.713.286.075.741.000	-47.628.683.354.705.500	5.403.983.154.296.870	2025-04-25T13:34:46Z																								"
"1050	1	-22.713.286.075.741.000	-47.628.683.689.981.600	5.403.983.154.296.870	2025-04-25T13:34:51Z																								"
"1051	1	-22.713.286.075.741.000	-47.628.683.941.438.700	5.403.983.154.296.870	2025-04-25T13:34:56Z																								"
"1052	1	-22.713.285.991.922.000	-47.628.684.109.076.800	5.403.983.154.296.870	2025-04-25T13:35:01Z																								"
"1053	1	-22.713.285.908.102.900	-47.628.684.109.076.800	5.403.983.154.296.870	2025-04-25T13:35:06Z																								"
"1054	1	-22.713.285.740.464.900	-47.628.684.109.076.800	5.403.983.154.296.870	2025-04-25T13:35:11Z																								"
"1055	1	-22.713.285.489.007.800	-47.628.684.528.172.000	5.403.983.154.296.870	2025-04-25T13:35:16Z																								"
"1056	1	-22.713.285.237.550.700	-47.628.684.947.267.100	5.403.983.154.296.870	2025-04-25T13:35:21Z																								"
"1057	1	-22.713.285.321.369.700	-47.628.684.947.267.100	5.403.983.154.296.870	2025-04-25T13:35:26Z																								"
"1058	1	-22.713.285.153.731.700	-4.762.868.469.581.000	54.087.890.625	2025-04-25T13:35:31Z																								"
"1059	1	-2.271.328.498.609.360	-47.628.685.031.086.200	54.087.890.625	2025-04-25T13:35:36Z																								"
"1060	1	-22.713.284.902.274.600	-47.628.685.450.181.300	5.403.983.154.296.870	2025-04-25T13:35:41Z																								"
"1061	1	-22.713.285.069.912.600	-4.762.868.570.163.840	5.403.983.154.296.870	2025-04-25T13:35:46Z																								"
"1062	1	-22.713.285.153.731.700	-47.628.685.785.457.400	5.403.983.154.296.870	2025-04-25T13:35:51Z																								"
"1063	1	-22.713.285.153.731.700	-47.628.685.869.276.500	5.403.983.154.296.870	2025-04-25T13:35:56Z																								"
"1064	1	-22.713.285.321.369.700	-47.628.685.785.457.400	5.403.983.154.296.870	2025-04-25T13:36:01Z																								"
"1065	1	-22.713.285.489.007.800	-4.762.868.570.163.840	5.403.983.154.296.870	2025-04-25T13:36:06Z																								"
"1066	1	-22.713.285.572.826.800	-47.628.685.785.457.400	5.403.983.154.296.870	2025-04-25T13:36:11Z																								"
"1067	1	-22.713.285.656.645.800	-47.628.685.869.276.500	5.403.983.154.296.870	2025-04-25T13:36:16Z																								"
"1068	1	-22.713.285.740.464.900	-47.628.686.036.914.500	5.403.983.154.296.870	2025-04-25T13:36:21Z																								"
"1069	1	-22.713.285.824.283.900	-47.628.686.120.733.600	5.403.983.154.296.870	2025-04-25T13:36:26Z																								"
"1070	1	-22.713.285.824.283.900	-47.628.686.120.733.600	5.403.983.154.296.870	2025-04-25T13:36:31Z																								"
"1071	1	-22.713.285.740.464.900	-4.762.868.620.455.260	54.087.890.625	2025-04-25T13:36:36Z																								"
"1072	1	-22.713.285.656.645.800	-47.628.686.372.190.700	54.087.890.625	2025-04-25T13:36:41Z																								"
"1073	1	-22.713.284.734.636.500	-4.762.868.813.239.030	54.087.890.625	2025-04-25T13:36:46Z																								"
"1074	1	-22.713.283.728.808.100	-47.628.690.814.599.300	54.087.890.625	2025-04-25T13:36:51Z																								"
"1075	1	-22.713.284.231.722.300	-47.628.689.976.409.000	54.087.890.625	2025-04-25T13:36:56Z																								"
"1076	1	-22.713.283.812.627.100	-47.628.690.060.228.100	54.087.890.625	2025-04-25T13:37:01Z																								"
"1077	1	-22.713.282.722.979.700	-4.762.869.106.605.640	54.087.890.625	2025-04-25T13:37:06Z																								"
"1078	1	-22.713.283.728.808.100	-47.628.690.479.323.200	5.403.983.154.296.870	2025-04-25T13:37:11Z																								"
"1079	1	-22.713.287.668.302.600	-47.628.687.210.381.000	5.403.983.154.296.870	2025-04-25T13:37:16Z																								"
"1080	1	-2.271.328.741.684.550	-47.628.687.378.019.000	5.403.983.154.296.870	2025-04-25T13:37:21Z																								"
"1081	1	-2.271.328.741.684.550	-47.628.687.294.200.000	5.403.983.154.296.870	2025-04-25T13:37:26Z																								"
"1082	1	-2.271.328.741.684.550	-47.628.687.294.200.000	5.403.983.154.296.870	2025-04-25T13:37:31Z																								"
"1083	1	-2.271.328.741.684.550	-47.628.687.294.200.000	5.403.983.154.296.870	2025-04-25T13:37:36Z																								"
"1084	1	-2.271.328.741.684.550	-47.628.687.294.200.000	5.403.983.154.296.870	2025-04-25T13:37:41Z																								"
"1085	1	-2.271.328.741.684.550	-47.628.687.294.200.000	5.403.983.154.296.870	2025-04-25T13:37:46Z																								"
"1086	1	-22.713.287.500.664.500	-47.628.687.294.200.000	5.403.983.154.296.870	2025-04-25T13:37:51Z																								"
"1087	1	-22.713.287.500.664.500	-47.628.687.378.019.000	5.403.983.154.296.870	2025-04-25T13:37:56Z																								"
"1088	1	-2.271.328.741.684.550	-47.628.687.378.019.000	5.403.983.154.296.870	2025-04-25T13:38:01Z																								"
"1089	1	-22.713.287.249.207.400	-47.628.687.545.657.100	5.403.983.154.296.870	2025-04-25T13:38:06Z																								"
"1090	1	-22.713.287.333.026.500	-47.628.687.378.019.000	5.403.983.154.296.870	2025-04-25T13:38:11Z																								"
"1091	1	-2.271.328.741.684.550	-47.628.687.294.200.000	5.403.983.154.296.870	2025-04-25T13:38:16Z																								"
"1092	1	-22.713.302.420.452.200	-47.628.681.259.229.700	54.087.890.625	2025-04-25T13:38:21Z																								"
"1093	1	-22.713.315.663.859.200	-47.628.667.848.184.700	5.423.209.228.515.620	2025-04-25T13:38:26Z																								"
"1093,1,-22.713315663859248,-47.628667848184705,542.3209228515625,2025-04-25T13:38:26Z,,,,,,,,,,,,,,,,,,,,,																													"
