wptID;StreetAddress1;StreetAddress2;City;State;Country;PostalCode;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PhoneNumber;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wptID;Category;value;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;1;-22.713.471.231.982.100;-47.628.513.453.528.200;538.956.298.828.125;2025-04-24T18:00:27Z;;;;;;;;;;;;;;;;;;;;;;;;
100;1;-22.713.480.787.351.700;-47.628.594.674.170.000;5.394.368.896.484.370;2025-04-24T18:00:32Z;;;;;;;;;;;;;;;;;;;;;;;;
101;1;-22.713.416.665.792.400;-47.628.653.179.854.100;5.399.176.025.390.620;2025-04-24T18:00:37Z;;;;;;;;;;;;;;;;;;;;;;;;
102;1;-22.713.337.875.902.600;-47.628.634.739.667.100;5.399.176.025.390.620;2025-04-24T18:00:42Z;;;;;;;;;;;;;;;;;;;;;;;;
103;1;-22.713.305.689.394.400;-47.628.560.643.643.100;5.399.176.025.390.620;2025-04-24T18:00:47Z;;;;;;;;;;;;;;;;;;;;;;;;
104;1;-22.713.344.916.701.300;-47.628.490.403.294.500;5.399.176.025.390.620;2025-04-24T18:00:52Z;;;;;;;;;;;;;;;;;;;;;;;;
105;1;-22.713.429.993.018.500;-47.628.475.399.687.800;5.403.983.154.296.870;2025-04-24T18:00:57Z;;;;;;;;;;;;;;;;;;;;;;;;
106;1;-2.271.349.017.508.320;-4.762.853.080.406.780;54.087.890.625;2025-04-24T18:01:02Z;;;;;;;;;;;;;;;;;;;;;;;;
107;1;-2.271.348.187.699.910;-476.286.162.994.802;54.087.890.625;2025-04-24T18:01:07Z;;;;;;;;;;;;;;;;;;;;;;;;
108;1;-22.713.406.356.051.500;-47.628.667.093.813.400;5.403.983.154.296.870;2025-04-24T18:01:12Z;;;;;;;;;;;;;;;;;;;;;;;;
109;1;-22.713.335.528.969.700;-47.628.633.566.200.700;5.399.176.025.390.620;2025-04-24T18:01:17Z;;;;;;;;;;;;;;;;;;;;;;;;
110;1;-22.713.312.562.555.000;-47.628.550.250.083.200;538.956.298.828.125;2025-04-24T18:01:22Z;;;;;;;;;;;;;;;;;;;;;;;;
111;1;-22.713.361.093.774.400;-47.628.480.177.372.600;5.384.757.080.078.120;2025-04-24T18:01:27Z;;;;;;;;;;;;;;;;;;;;;;;;
112;1;-22.713.445.080.444.200;-47.628.488.140.180.700;538.956.298.828.125;2025-04-24T18:01:32Z;;;;;;;;;;;;;;;;;;;;;;;;
113;1;-22.713.492.270.559.000;-4.762.855.377.048.250;5.384.757.080.078.120;2025-04-24T18:01:37Z;;;;;;;;;;;;;;;;;;;;;;;;
114;1;-22.713.472.489.267.500;-47.628.634.739.667.100;5.384.757.080.078.120;2025-04-24T18:01:42Z;;;;;;;;;;;;;;;;;;;;;;;;
115;1;-22.713.384.982.198.400;-47.628.666.590.899.200;5.384.757.080.078.120;2025-04-24T18:01:47Z;;;;;;;;;;;;;;;;;;;;;;;;
116;1;-2.271.331.868.134.430;-47.628.610.264.509.900;5.384.757.080.078.120;2025-04-24T18:01:52Z;;;;;;;;;;;;;;;;;;;;;;;;
117;1;-22.713.311.724.364.700;-47.628.529.714.420.400;5.384.757.080.078.120;2025-04-24T18:01:57Z;;;;;;;;;;;;;;;;;;;;;;;;
118;1;-22.713.371.738.791.400;-47.628.472.968.935.900;5.379.949.951.171.870;2025-04-24T18:02:02Z;;;;;;;;;;;;;;;;;;;;;;;;
119;1;-22.713.458.407.670.200;-4.762.848.730.199.030;5.379.949.951.171.870;2025-04-24T18:02:07Z;;;;;;;;;;;;;;;;;;;;;;;;
