ID;trksegID;lat;lon;ele;time;magvar;geoidheight;name;cmt;desc;src;sym;type;fix;sat;hdop;vdop;pdop;ageofdgpsdata;dgpsid;Temperature;Depth;wtemp;hr;cad
420;1;-2.271.336.411.125.950;-47.628.641.277.551.600;5.413.594.970.703.120;2025-04-23T14:24:06Z;;;;;;;;;;;;;;;;;;;;
421;1;-2.271.336.411.125.950;-47.628.641.109.913.500;5.413.594.970.703.120;2025-04-23T14:24:11Z;;;;;;;;;;;;;;;;;;;;
422;1;-2.271.336.411.125.950;-47.628.641.026.094.500;5.413.594.970.703.120;2025-04-23T14:24:16Z;;;;;;;;;;;;;;;;;;;;
423;1;-2.271.336.411.125.950;-47.628.640.942.275.500;5.413.594.970.703.120;2025-04-23T14:24:21Z;;;;;;;;;;;;;;;;;;;;
424;1;-2.271.336.411.125.950;-47.628.640.690.818.400;5.413.594.970.703.120;2025-04-23T14:24:26Z;;;;;;;;;;;;;;;;;;;;
425;1;-2.271.336.411.125.950;-47.628.640.606.999.300;5.413.594.970.703.120;2025-04-23T14:24:31Z;;;;;;;;;;;;;;;;;;;;
426;1;-22.713.364.278.897.600;-47.628.640.523.180.300;5.413.594.970.703.120;2025-04-23T14:24:36Z;;;;;;;;;;;;;;;;;;;;
427;1;-22.713.364.446.535.700;-47.628.640.523.180.300;5.413.594.970.703.120;2025-04-23T14:24:41Z;;;;;;;;;;;;;;;;;;;;
428;1;-22.713.364.446.535.700;-47.628.640.606.999.300;5.413.594.970.703.120;2025-04-23T14:24:46Z;;;;;;;;;;;;;;;;;;;;
429;1;-22.713.364.362.716.600;-47.628.640.606.999.300;5.413.594.970.703.120;2025-04-23T14:24:51Z;;;;;;;;;;;;;;;;;;;;
430;1;-22.713.364.446.535.700;-47.628.640.606.999.300;5.413.594.970.703.120;2025-04-23T14:24:56Z;;;;;;;;;;;;;;;;;;;;
431;1;-22.713.364.195.078.600;-47.628.640.523.180.300;5.413.594.970.703.120;2025-04-23T14:25:01Z;;;;;;;;;;;;;;;;;;;;
432;1;-22.713.332.260.027.500;-47.628.621.915.355.300;5.413.594.970.703.120;2025-04-23T14:25:06Z;;;;;;;;;;;;;;;;;;;;
433;1;-22.713.309.042.155.700;-47.628.592.075.780.000;54.087.890.625;2025-04-23T14:25:11Z;;;;;;;;;;;;;;;;;;;;
434;1;-22.713.298.816.233.800;-47.628.562.487.661.800;54.087.890.625;2025-04-23T14:25:16Z;;;;;;;;;;;;;;;;;;;;
435;1;-22.713.299.319.148.000;-47.628.526.445.478.200;5.418.402.099.609.370;2025-04-23T14:25:21Z;;;;;;;;;;;;;;;;;;;;
436;1;-22.713.315.328.583.100;-47.628.495.097.160.300;5.413.594.970.703.120;2025-04-23T14:25:26Z;;;;;;;;;;;;;;;;;;;;
437;1;-22.713.356.567.546.700;-4.762.846.676.632.760;5.413.594.970.703.120;2025-04-23T14:25:31Z;;;;;;;;;;;;;;;;;;;;
438;1;-22.713.423.119.857.900;-47.628.466.179.594.300;5.413.594.970.703.120;2025-04-23T14:25:36Z;;;;;;;;;;;;;;;;;;;;
439;1;-22.713.474.249.467.200;-47.628.532.983.362.600;5.413.594.970.703.120;2025-04-23T14:25:41Z;;;;;;;;;;;;;;;;;;;;
440;1;-22.713.467.460.125.600;-47.628.624.681.383.300;54.087.890.625;2025-04-23T14:25:46Z;;;;;;;;;;;;;;;;;;;;
441;1;-22.713.399.734.348.000;-47.628.667.848.184.700;5.413.594.970.703.120;2025-04-23T14:25:51Z;;;;;;;;;;;;;;;;;;;;
442;1;-22.713.324.129.581.400;-47.628.632.895.648.400;5.403.983.154.296.870;2025-04-23T14:25:56Z;;;;;;;;;;;;;;;;;;;;
443;1;-22.713.302.839.547.300;-47.628.544.215.112.900;5.413.594.970.703.120;2025-04-23T14:26:01Z;;;;;;;;;;;;;;;;;;;;
444;1;-22.713.347.850.367.400;-47.628.471.292.555.300;54.087.890.625;2025-04-23T14:26:06Z;;;;;;;;;;;;;;;;;;;;
445;1;-22.713.424.796.238.500;-47.628.471.544.012.400;5.413.594.970.703.120;2025-04-23T14:26:11Z;;;;;;;;;;;;;;;;;;;;
446;1;-22.713.472.908.362.700;-47.628.548.238.426.400;5.413.594.970.703.120;2025-04-23T14:26:16Z;;;;;;;;;;;;;;;;;;;;
447;1;-227.134.511.154.145;-47.628.630.381.077.500;5.418.402.099.609.370;2025-04-23T14:26:21Z;;;;;;;;;;;;;;;;;;;;
448;1;-22.713.378.695.771.000;-47.628.654.101.863.500;5.418.402.099.609.370;2025-04-23T14:26:26Z;;;;;;;;;;;;;;;;;;;;
449;1;-22.713.302.839.547.300;-47.628.594.506.531.900;5.413.594.970.703.120;2025-04-23T14:26:31Z;;;;;;;;;;;;;;;;;;;;
450;1;-22.713.305.605.575.400;-47.628.500.796.854.400;5.418.402.099.609.370;2025-04-23T14:26:36Z;;;;;;;;;;;;;;;;;;;;
451;1;-22.713.364.446.535.700;-47.628.451.595.082.800;5.423.209.228.515.620;2025-04-23T14:26:41Z;;;;;;;;;;;;;;;;;;;;
452;1;-22.713.442.146.778.100;-47.628.480.009.734.600;5.423.209.228.515.620;2025-04-23T14:26:46Z;;;;;;;;;;;;;;;;;;;;
453;1;-22.713.480.535.894.600;-47.628.572.126.850.400;5.418.402.099.609.370;2025-04-23T14:26:51Z;;;;;;;;;;;;;;;;;;;;
454;1;-22.713.440.889.492.600;-47.628.647.983.074.100;5.418.402.099.609.370;2025-04-23T14:26:56Z;;;;;;;;;;;;;;;;;;;;
455;1;-22.713.366.039.097.300;-4.762.865.049.764.510;5.413.594.970.703.120;2025-04-23T14:27:01Z;;;;;;;;;;;;;;;;;;;;
456;1;-22.713.304.767.385.100;-47.628.582.855.686.500;54.087.890.625;2025-04-23T14:27:06Z;;;;;;;;;;;;;;;;;;;;
457;1;-22.713.317.172.601.800;-47.628.495.683.893.500;54.087.890.625;2025-04-23T14:27:11Z;;;;;;;;;;;;;;;;;;;;
458;1;-22.713.385.736.569.700;-47.628.455.283.120.200;5.413.594.970.703.120;2025-04-23T14:27:16Z;;;;;;;;;;;;;;;;;;;;
459;1;-22.713.456.647.470.500;-47.628.496.773.540.900;5.413.594.970.703.120;2025-04-23T14:27:21Z;;;;;;;;;;;;;;;;;;;;
460;1;-22.713.470.896.705.900;-47.628.583.190.962.600;5.413.594.970.703.120;2025-04-23T14:27:26Z;;;;;;;;;;;;;;;;;;;;
461;1;-22.713.420.856.744.000;-47.628.653.012.216.000;54.087.890.625;2025-04-23T14:27:31Z;;;;;;;;;;;;;;;;;;;;
462;1;-22.713.344.329.968.000;-4.762.864.270.247.510;5.403.983.154.296.870;2025-04-23T14:27:36Z;;;;;;;;;;;;;;;;;;;;
463;1;-22.713.302.001.357.000;-47.628.565.253.689.800;54.087.890.625;2025-04-23T14:27:41Z;;;;;;;;;;;;;;;;;;;;
464;1;-22.713.331.589.475.200;-47.628.481.853.753.300;5.413.594.970.703.120;2025-04-23T14:27:46Z;;;;;;;;;;;;;;;;;;;;
465;1;-2.271.340.761.333.700;-47.628.460.731.357.300;5.418.402.099.609.370;2025-04-23T14:27:51Z;;;;;;;;;;;;;;;;;;;;
466;1;-22.713.472.656.905.600;-47.628.518.901.765.300;5.418.402.099.609.370;2025-04-23T14:27:56Z;;;;;;;;;;;;;;;;;;;;
467;1;-22.713.471.231.982.100;-47.628.602.972.254.100;5.413.594.970.703.120;2025-04-23T14:28:01Z;;;;;;;;;;;;;;;;;;;;
468;1;-2.271.340.518.258.510;-47.628.656.113.520.200;54.087.890.625;2025-04-23T14:28:06Z;;;;;;;;;;;;;;;;;;;;
469;1;-22.713.326.895.609.400;-4.762.862.459.756.430;5.403.983.154.296.870;2025-04-23T14:28:11Z;;;;;;;;;;;;;;;;;;;;
470;1;-2.271.329.378.709.190;-4.762.853.616.848.580;54.087.890.625;2025-04-23T14:28:16Z;;;;;;;;;;;;;;;;;;;;
471;1;-2.271.333.527.751.260;-47.628.460.144.624.100;54.087.890.625;2025-04-23T14:28:21Z;;;;;;;;;;;;;;;;;;;;
472;1;-2.271.341.641.433.530;-4.762.845.654.040.570;5.413.594.970.703.120;2025-04-23T14:28:26Z;;;;;;;;;;;;;;;;;;;;
473;1;-22.713.472.740.724.600;-47.628.530.552.610.700;54.087.890.625;2025-04-23T14:28:31Z;;;;;;;;;;;;;;;;;;;;
474;1;-22.713.458.491.489.200;-47.628.619.652.241.400;54.087.890.625;2025-04-23T14:28:36Z;;;;;;;;;;;;;;;;;;;;
475;1;-22.713.379.450.142.300;-47.628.652.174.025.700;5.403.983.154.296.870;2025-04-23T14:28:41Z;;;;;;;;;;;;;;;;;;;;
476;1;-22.713.309.628.888.900;-47.628.608.671.948.300;54.087.890.625;2025-04-23T14:28:46Z;;;;;;;;;;;;;;;;;;;;
477;1;-22.713.298.480.957.700;-47.628.519.907.593.700;5.413.594.970.703.120;2025-04-23T14:28:51Z;;;;;;;;;;;;;;;;;;;;
478;1;-22.713.356.232.270.500;-47.628.459.390.252.800;5.413.594.970.703.120;2025-04-23T14:28:56Z;;;;;;;;;;;;;;;;;;;;
479;1;-22.713.436.782.360.000;-47.628.472.801.297.900;5.418.402.099.609.370;2025-04-23T14:29:01Z;;;;;;;;;;;;;;;;;;;;
480;1;-22.713.477.183.133.300;-47.628.557.961.434.100;5.418.402.099.609.370;2025-04-23T14:29:06Z;;;;;;;;;;;;;;;;;;;;
481;1;-2.271.344.575.099.640;-47.628.639.684.990.000;5.413.594.970.703.120;2025-04-23T14:29:11Z;;;;;;;;;;;;;;;;;;;;
482;1;-22.713.376.013.562.000;-47.628.654.856.234.700;54.087.890.625;2025-04-23T14:29:16Z;;;;;;;;;;;;;;;;;;;;
483;1;-2.271.330.744.959.410;-47.628.595.009.446.100;54.087.890.625;2025-04-23T14:29:21Z;;;;;;;;;;;;;;;;;;;;
484;1;-22.713.306.108.489.600;-47.628.505.155.444.100;5.413.594.970.703.120;2025-04-23T14:29:26Z;;;;;;;;;;;;;;;;;;;;
485;1;-22.713.373.582.810.100;-4.762.845.947.407.180;5.418.402.099.609.370;2025-04-23T14:29:31Z;;;;;;;;;;;;;;;;;;;;
486;1;-22.713.448.600.843.500;-47.628.487.888.723.600;5.423.209.228.515.620;2025-04-23T14:29:36Z;;;;;;;;;;;;;;;;;;;;
487;1;-22.713.471.902.534.300;-4.762.857.430.614.530;5.423.209.228.515.620;2025-04-23T14:29:41Z;;;;;;;;;;;;;;;;;;;;
488;1;-22.713.426.891.714.300;-47.628.643.708.303.500;5.423.209.228.515.620;2025-04-23T14:29:46Z;;;;;;;;;;;;;;;;;;;;
489;1;-22.713.343.156.501.600;-47.628.643.875.941.600;5.413.594.970.703.120;2025-04-23T14:29:51Z;;;;;;;;;;;;;;;;;;;;
490;1;-22.713.290.266.692.600;-47.628.566.427.156.300;5.413.594.970.703.120;2025-04-23T14:29:56Z;;;;;;;;;;;;;;;;;;;;
491;1;-22.713.315.580.040.200;-47.628.486.128.523.900;5.423.209.228.515.620;2025-04-23T14:30:01Z;;;;;;;;;;;;;;;;;;;;
492;1;-22.713.388.418.778.700;-4.762.845.947.407.180;542.801.513.671.875;2025-04-23T14:30:06Z;;;;;;;;;;;;;;;;;;;;
493;1;-2.271.346.134.133.630;-47.628.505.909.815.400;542.801.513.671.875;2025-04-23T14:30:11Z;;;;;;;;;;;;;;;;;;;;
494;1;-22.713.469.723.239.500;-47.628.600.625.321.200;5.423.209.228.515.620;2025-04-23T14:30:16Z;;;;;;;;;;;;;;;;;;;;
495;1;-22.713.411.636.650.500;-47.628.652.928.397.000;5.418.402.099.609.370;2025-04-23T14:30:21Z;;;;;;;;;;;;;;;;;;;;
496;1;-22.713.335.948.064.900;-47.628.634.069.114.900;5.418.402.099.609.370;2025-04-23T14:30:26Z;;;;;;;;;;;;;;;;;;;;
497;1;-22.713.296.972.215.100;-47.628.555.530.682.200;5.418.402.099.609.370;2025-04-23T14:30:31Z;;;;;;;;;;;;;;;;;;;;
498;1;-22.713.337.456.807.400;-47.628.483.446.314.900;5.423.209.228.515.620;2025-04-23T14:30:36Z;;;;;;;;;;;;;;;;;;;;
499;1;-22.713.415.995.240.200;-47.628.471.124.917.200;542.801.513.671.875;2025-04-23T14:30:41Z;;;;;;;;;;;;;;;;;;;;
500;1;-22.713.475.842.028.800;-47.628.532.396.629.400;542.801.513.671.875;2025-04-23T14:30:46Z;;;;;;;;;;;;;;;;;;;;
501;1;-22.713.467.376.306.600;-47.628.627.363.592.300;5.423.209.228.515.620;2025-04-23T14:30:51Z;;;;;;;;;;;;;;;;;;;;
502;1;-22.713.401.075.452.500;-47.628.669.189.289.200;5.418.402.099.609.370;2025-04-23T14:30:56Z;;;;;;;;;;;;;;;;;;;;
503;1;-22.713.325.722.143.000;-47.628.629.123.792.000;5.423.209.228.515.620;2025-04-23T14:31:01Z;;;;;;;;;;;;;;;;;;;;
504;1;-22.713.302.588.090.300;-47.628.538.096.323.600;5.423.209.228.515.620;2025-04-23T14:31:06Z;;;;;;;;;;;;;;;;;;;;
505;1;-22.713.356.148.451.500;-4.762.846.969.999.370;5.423.209.228.515.620;2025-04-23T14:31:11Z;;;;;;;;;;;;;;;;;;;;
506;1;-22.713.437.620.550.300;-4.762.847.657.315.430;5.423.209.228.515.620;2025-04-23T14:31:16Z;;;;;;;;;;;;;;;;;;;;
507;1;-22.713.484.056.293.900;-47.628.546.394.407.700;5.418.402.099.609.370;2025-04-23T14:31:21Z;;;;;;;;;;;;;;;;;;;;
508;1;-22.713.459.664.955.700;-47.628.631.051.629.700;5.423.209.228.515.620;2025-04-23T14:31:26Z;;;;;;;;;;;;;;;;;;;;
509;1;-22.713.378.192.856.900;-47.628.662.651.404.700;5.418.402.099.609.370;2025-04-23T14:31:31Z;;;;;;;;;;;;;;;;;;;;
510;1;-22.713.311.221.450.500;-47.628.596.685.826.700;5.413.594.970.703.120;2025-04-23T14:31:36Z;;;;;;;;;;;;;;;;;;;;
511;1;-22.713.305.857.032.500;-47.628.505.825.996.300;5.418.402.099.609.370;2025-04-23T14:31:41Z;;;;;;;;;;;;;;;;;;;;
512;1;-22.713.368.637.487.200;-47.628.452.936.187.300;5.423.209.228.515.620;2025-04-23T14:31:46Z;;;;;;;;;;;;;;;;;;;;
513;1;-22.713.445.834.815.500;-47.628.480.428.829.700;542.801.513.671.875;2025-04-23T14:31:51Z;;;;;;;;;;;;;;;;;;;;
514;1;-22.713.478.021.323.600;-47.628.568.857.908.200;5.423.209.228.515.620;2025-04-23T14:31:56Z;;;;;;;;;;;;;;;;;;;;
515;1;-22.713.439.296.931.000;-47.628.642.618.656.100;5.423.209.228.515.620;2025-04-23T14:32:01Z;;;;;;;;;;;;;;;;;;;;
516;1;-22.713.359.585.031.800;-47.628.647.312.521.900;5.423.209.228.515.620;2025-04-23T14:32:06Z;;;;;;;;;;;;;;;;;;;;
517;1;-22.713.306.779.041.800;-4.762.858.260.422.940;5.423.209.228.515.620;2025-04-23T14:32:11Z;;;;;;;;;;;;;;;;;;;;
518;1;-22.713.318.848.982.400;-47.628.497.276.455.100;5.423.209.228.515.620;2025-04-23T14:32:16Z;;;;;;;;;;;;;;;;;;;;
519;1;-22.713.389.592.245.200;-47.628.457.043.319.900;542.801.513.671.875;2025-04-23T14:32:21Z;;;;;;;;;;;;;;;;;;;;
520;1;-2.271.346.528.083.080;-4.762.849.953.956.900;542.801.513.671.875;2025-04-23T14:32:26Z;;;;;;;;;;;;;;;;;;;;
521;1;-22.713.475.339.114.600;-47.628.591.991.961.000;5.432.821.044.921.870;2025-04-23T14:32:31Z;;;;;;;;;;;;;;;;;;;;
522;1;-22.713.429.993.018.500;-4.762.864.856.980.740;542.801.513.671.875;2025-04-23T14:32:36Z;;;;;;;;;;;;;;;;;;;;
523;1;-22.713.345.251.977.400;-47.628.634.236.752.900;5.418.402.099.609.370;2025-04-23T14:32:41Z;;;;;;;;;;;;;;;;;;;;
524;1;-22.713.302.504.271.200;-47.628.555.111.587.000;5.423.209.228.515.620;2025-04-23T14:32:46Z;;;;;;;;;;;;;;;;;;;;
525;1;-22.713.333.517.313.000;-47.628.477.495.163.600;542.801.513.671.875;2025-04-23T14:32:51Z;;;;;;;;;;;;;;;;;;;;
526;1;-22.713.414.654.135.700;-47.628.465.844.318.200;5.423.209.228.515.620;2025-04-23T14:32:56Z;;;;;;;;;;;;;;;;;;;;
527;1;-22.713.478.859.513.900;-47.628.522.589.802.700;5.423.209.228.515.620;2025-04-23T14:33:01Z;;;;;;;;;;;;;;;;;;;;
528;1;-22.713.472.656.905.600;-47.628.609.929.233.700;5.423.209.228.515.620;2025-04-23T14:33:06Z;;;;;;;;;;;;;;;;;;;;
529;1;-22.713.405.601.680.200;-47.628.661.477.938.200;5.418.402.099.609.370;2025-04-23T14:33:11Z;;;;;;;;;;;;;;;;;;;;
530;1;-22.713.327.566.161.700;-47.628.627.112.135.200;5.413.594.970.703.120;2025-04-23T14:33:16Z;;;;;;;;;;;;;;;;;;;;
531;1;-22.713.298.816.233.800;-47.628.538.263.961.600;5.418.402.099.609.370;2025-04-23T14:33:21Z;;;;;;;;;;;;;;;;;;;;
532;1;-22.713.343.324.139.700;-4.762.846.240.773.790;5.418.402.099.609.370;2025-04-23T14:33:26Z;;;;;;;;;;;;;;;;;;;;
533;1;-2.271.342.571.824.780;-47.628.463.162.109.200;5.423.209.228.515.620;2025-04-23T14:33:31Z;;;;;;;;;;;;;;;;;;;;
534;1;-22.713.474.333.286.200;-47.628.531.726.077.100;542.801.513.671.875;2025-04-23T14:33:36Z;;;;;;;;;;;;;;;;;;;;
535;1;-22.713.458.156.213.100;-47.628.623.256.459.800;5.423.209.228.515.620;2025-04-23T14:33:41Z;;;;;;;;;;;;;;;;;;;;
536;1;-22.713.387.999.683.600;-47.628.653.179.854.100;5.423.209.228.515.620;2025-04-23T14:33:46Z;;;;;;;;;;;;;;;;;;;;
537;1;-22.713.309.293.612.800;-47.628.610.599.786.000;5.418.402.099.609.370;2025-04-23T14:33:51Z;;;;;;;;;;;;;;;;;;;;
538;1;-22.713.300.241.157.400;-47.628.524.098.545.300;5.423.209.228.515.620;2025-04-23T14:33:56Z;;;;;;;;;;;;;;;;;;;;
539;1;-2.271.336.218.342.180;-47.628.464.670.851.800;5.418.402.099.609.370;2025-04-23T14:34:01Z;;;;;;;;;;;;;;;;;;;;
540;1;-22.713.441.057.130.600;-47.628.479.590.639.400;5.418.402.099.609.370;2025-04-23T14:34:06Z;;;;;;;;;;;;;;;;;;;;
541;1;-22.713.477.937.504.600;-47.628.564.331.680.500;5.413.594.970.703.120;2025-04-23T14:34:11Z;;;;;;;;;;;;;;;;;;;;
542;1;-22.713.445.415.720.300;-47.628.646.306.693.500;5.418.402.099.609.370;2025-04-23T14:34:16Z;;;;;;;;;;;;;;;;;;;;
543;1;-22.713.367.464.020.800;-47.628.665.585.070.800;5.413.594.970.703.120;2025-04-23T14:34:21Z;;;;;;;;;;;;;;;;;;;;
544;1;-22.713.308.706.879.600;-47.628.593.919.798.700;5.418.402.099.609.370;2025-04-23T14:34:26Z;;;;;;;;;;;;;;;;;;;;
545;1;-22.713.312.059.640.800;-47.628.510.436.043.100;5.418.402.099.609.370;2025-04-23T14:34:31Z;;;;;;;;;;;;;;;;;;;;
546;1;-2.271.338.121.034.200;-47.628.461.066.633.400;542.801.513.671.875;2025-04-23T14:34:36Z;;;;;;;;;;;;;;;;;;;;
547;1;-22.713.458.156.213.100;-4.762.849.660.590.290;5.423.209.228.515.620;2025-04-23T14:34:41Z;;;;;;;;;;;;;;;;;;;;
548;1;-22.713.483.218.103.600;-47.628.580.844.029.700;5.418.402.099.609.370;2025-04-23T14:34:46Z;;;;;;;;;;;;;;;;;;;;
549;1;-22.713.437.285.274.200;-47.628.649.156.540.600;5.423.209.228.515.620;2025-04-23T14:34:51Z;;;;;;;;;;;;;;;;;;;;
550;1;-22.713.354.304.432.800;-47.628.646.055.236.400;5.418.402.099.609.370;2025-04-23T14:34:56Z;;;;;;;;;;;;;;;;;;;;
551;1;-22.713.301.498.442.800;-47.628.574.054.688.200;5.423.209.228.515.620;2025-04-23T14:35:01Z;;;;;;;;;;;;;;;;;;;;
552;1;-22.713.320.776.820.100;-47.628.490.151.837.400;542.801.513.671.875;2025-04-23T14:35:06Z;;;;;;;;;;;;;;;;;;;;
553;1;-22.713.399.734.348.000;-4.762.845.897.115.760;5.423.209.228.515.620;2025-04-23T14:35:11Z;;;;;;;;;;;;;;;;;;;;
554;1;-2.271.346.821.449.690;-47.628.511.190.414.400;5.423.209.228.515.620;2025-04-23T14:35:16Z;;;;;;;;;;;;;;;;;;;;
555;1;-22.713.475.674.390.700;-47.628.594.674.170.000;5.418.402.099.609.370;2025-04-23T14:35:21Z;;;;;;;;;;;;;;;;;;;;
556;1;-22.713.417.252.525.600;-47.628.649.324.178.600;5.418.402.099.609.370;2025-04-23T14:35:26Z;;;;;;;;;;;;;;;;;;;;
557;1;-22.713.336.870.074.200;-47.628.633.314.743.600;5.418.402.099.609.370;2025-04-23T14:35:31Z;;;;;;;;;;;;;;;;;;;;
558;1;-22.713.304.767.385.100;-4.762.854.790.315.030;5.423.209.228.515.620;2025-04-23T14:35:36Z;;;;;;;;;;;;;;;;;;;;
559;1;-22.713.343.659.415.800;-47.628.469.783.812.700;542.801.513.671.875;2025-04-23T14:35:41Z;;;;;;;;;;;;;;;;;;;;
560;1;-22.713.419.515.639.500;-47.628.464.084.118.600;5.423.209.228.515.620;2025-04-23T14:35:46Z;;;;;;;;;;;;;;;;;;;;
561;1;-22.713.479.362.428.100;-47.628.526.948.392.300;5.418.402.099.609.370;2025-04-23T14:35:51Z;;;;;;;;;;;;;;;;;;;;
562;1;-22.713.464.442.640.500;-47.628.614.204.004.400;5.423.209.228.515.620;2025-04-23T14:35:56Z;;;;;;;;;;;;;;;;;;;;
563;1;-22.713.398.644.700.600;-47.628.661.980.852.400;5.423.209.228.515.620;2025-04-23T14:36:01Z;;;;;;;;;;;;;;;;;;;;
564;1;-22.713.320.693.001.100;-47.628.622.418.269.500;5.423.209.228.515.620;2025-04-23T14:36:06Z;;;;;;;;;;;;;;;;;;;;
565;1;-22.713.298.564.776.700;-47.628.532.815.724.600;5.423.209.228.515.620;2025-04-23T14:36:11Z;;;;;;;;;;;;;;;;;;;;
566;1;-22.713.357.741.013.100;-47.628.467.353.060.800;542.801.513.671.875;2025-04-23T14:36:16Z;;;;;;;;;;;;;;;;;;;;
567;1;-22.713.432.842.865.500;-47.628.472.130.745.600;542.801.513.671.875;2025-04-23T14:36:21Z;;;;;;;;;;;;;;;;;;;;
568;1;-22.713.479.697.704.300;-47.628.544.215.112.900;5.423.209.228.515.620;2025-04-23T14:36:26Z;;;;;;;;;;;;;;;;;;;;
569;1;-22.713.452.456.519.000;-47.628.626.776.859.100;542.801.513.671.875;2025-04-23T14:36:31Z;;;;;;;;;;;;;;;;;;;;
570;1;-22.713.382.299.989.400;-47.628.664.411.604.400;5.423.209.228.515.620;2025-04-23T14:36:36Z;;;;;;;;;;;;;;;;;;;;
571;1;-22.713.317.172.601.800;-47.628.603.894.263.500;5.423.209.228.515.620;2025-04-23T14:36:41Z;;;;;;;;;;;;;;;;;;;;
572;1;-22.713.307.533.413.100;-47.628.514.375.537.600;542.801.513.671.875;2025-04-23T14:36:46Z;;;;;;;;;;;;;;;;;;;;
573;1;-22.713.374.085.724.300;-4.762.845.654.040.570;542.801.513.671.875;2025-04-23T14:36:51Z;;;;;;;;;;;;;;;;;;;;
574;1;-2.271.345.010.958.610;-47.628.488.056.361.600;5.432.821.044.921.870;2025-04-23T14:36:56Z;;;;;;;;;;;;;;;;;;;;
575;1;-22.713.479.362.428.100;-47.628.563.409.671.100;5.432.821.044.921.870;2025-04-23T14:37:01Z;;;;;;;;;;;;;;;;;;;;
576;1;-22.713.442.230.597.100;-47.628.644.295.036.700;5.432.821.044.921.870;2025-04-23T14:37:06Z;;;;;;;;;;;;;;;;;;;;
577;1;-22.713.364.362.716.600;-47.628.647.815.436.100;542.801.513.671.875;2025-04-23T14:37:11Z;;;;;;;;;;;;;;;;;;;;
578;1;-22.713.310.299.441.200;-47.628.582.520.410.400;542.801.513.671.875;2025-04-23T14:37:16Z;;;;;;;;;;;;;;;;;;;;
579;1;-22.713.326.308.876.200;-4.762.848.973.274.230;5.437.628.173.828.120;2025-04-23T14:37:21Z;;;;;;;;;;;;;;;;;;;;
580;1;-227.133.958.786.726;-47.628.456.372.767.600;54.424.365.234.375;2025-04-23T14:37:26Z;;;;;;;;;;;;;;;;;;;;
581;1;-22.713.465.197.011.800;-47.628.495.935.350.600;54.424.365.234.375;2025-04-23T14:37:31Z;;;;;;;;;;;;;;;;;;;;
582;1;-22.713.477.769.866.500;-47.628.586.124.628.700;54.424.365.234.375;2025-04-23T14:37:36Z;;;;;;;;;;;;;;;;;;;;
583;1;-22.713.425.131.514.600;-47.628.647.480.159.900;54.424.365.234.375;2025-04-23T14:37:41Z;;;;;;;;;;;;;;;;;;;;
584;1;-22.713.346.760.720.000;-47.628.626.441.583.000;542.801.513.671.875;2025-04-23T14:37:46Z;;;;;;;;;;;;;;;;;;;;
585;1;-22.713.301.917.538.000;-4.762.854.840.606.450;542.801.513.671.875;2025-04-23T14:37:51Z;;;;;;;;;;;;;;;;;;;;
586;1;-22.713.336.534.798.100;-47.628.474.393.859.500;542.801.513.671.875;2025-04-23T14:37:56Z;;;;;;;;;;;;;;;;;;;;
587;1;-22.713.411.971.926.600;-4.762.845.603.749.150;5.437.628.173.828.120;2025-04-23T14:38:01Z;;;;;;;;;;;;;;;;;;;;
588;1;-2.271.347.408.182.910;-476.285.161.357.373;54.424.365.234.375;2025-04-23T14:38:06Z;;;;;;;;;;;;;;;;;;;;
589;1;-22.713.459.664.955.700;-47.628.605.486.825.100;54.424.365.234.375;2025-04-23T14:38:11Z;;;;;;;;;;;;;;;;;;;;
590;1;-22.713.402.584.195.100;-47.628.655.275.329.900;5.437.628.173.828.120;2025-04-23T14:38:16Z;;;;;;;;;;;;;;;;;;;;
591;1;-22.713.323.123.753.000;-47.628.617.892.041.800;542.801.513.671.875;2025-04-23T14:38:21Z;;;;;;;;;;;;;;;;;;;;
592;1;-2.271.330.401.301.380;-47.628.528.876.230.100;5.432.821.044.921.870;2025-04-23T14:38:26Z;;;;;;;;;;;;;;;;;;;;
593;1;-22.713.350.197.300.300;-47.628.467.101.603.700;5.437.628.173.828.120;2025-04-23T14:38:31Z;;;;;;;;;;;;;;;;;;;;
594;1;-22.713.428.903.371.000;-4.762.847.263.365.980;5.432.821.044.921.870;2025-04-23T14:38:36Z;;;;;;;;;;;;;;;;;;;;
595;1;-22.713.481.038.808.800;-47.628.546.142.950.600;5.432.821.044.921.870;2025-04-23T14:38:41Z;;;;;;;;;;;;;;;;;;;;
596;1;-22.713.459.581.136.700;-47.628.629.710.525.200;5.432.821.044.921.870;2025-04-23T14:38:46Z;;;;;;;;;;;;;;;;;;;;
597;1;-22.713.388.921.692.900;-47.628.658.963.367.300;5.423.209.228.515.620;2025-04-23T14:38:51Z;;;;;;;;;;;;;;;;;;;;
598;1;-22.713.314.741.849.800;-47.628.611.354.157.300;5.423.209.228.515.620;2025-04-23T14:38:56Z;;;;;;;;;;;;;;;;;;;;
599;1;-22.713.301.749.899.900;-47.628.521.667.793.300;542.801.513.671.875;2025-04-23T14:39:01Z;;;;;;;;;;;;;;;;;;;;
600;1;-22.713.360.255.584.100;-47.628.462.575.376.000;5.423.209.228.515.620;2025-04-23T14:39:06Z;;;;;;;;;;;;;;;;;;;;
601;1;-22.713.440.051.302.300;-47.628.477.830.439.800;5.432.821.044.921.870;2025-04-23T14:39:11Z;;;;;;;;;;;;;;;;;;;;
